,id,carat,cut,color,clarity,depth,table,price,x,y,z,price2
3164,3164,0.64,Ideal,F,VVS2,61.0,56.0,3336,5.55,5.59,3.4,3336000.0
3165,3165,0.61,Ideal,D,VVS2,60.1,57.0,3336,5.53,5.58,3.34,3336000.0
3166,3166,0.75,Ideal,F,SI1,61.5,55.0,3336,5.88,5.9,3.62,3336000.0
3167,3167,0.75,Ideal,F,SI1,61.8,56.0,3336,5.84,5.87,3.62,3336000.0
3168,3168,1.01,Premium,I,SI1,62.7,58.0,3337,6.4,6.33,3.99,3337000.0
3169,3169,0.61,Very Good,E,IF,61.7,58.0,3337,5.39,5.47,3.35,3337000.0
3170,3170,0.99,Fair,I,SI1,60.7,66.0,3337,6.42,6.34,3.87,3337000.0
3171,3171,1.01,Premium,D,SI2,58.9,59.0,3337,6.54,6.49,3.84,3337000.0
3172,3172,0.72,Very Good,F,VVS2,63.4,56.0,3338,5.68,5.71,3.61,3338000.0
3173,3173,0.9,Very Good,I,VS2,62.0,63.0,3338,6.13,6.03,3.77,3338000.0
3174,3174,0.9,Premium,I,VS2,61.2,62.0,3338,6.19,6.13,3.77,3338000.0
3175,3175,0.81,Ideal,E,SI1,61.3,57.0,3338,6.08,6.03,3.71,3338000.0
3176,3176,0.9,Ideal,G,SI2,62.5,55.0,3338,6.21,6.15,3.86,3338000.0
3177,3177,0.71,Very Good,E,VVS2,63.4,58.0,3340,5.64,5.69,3.59,3340000.0
3178,3178,0.91,Good,G,SI2,63.6,59.0,3340,6.11,6.15,3.9,3340000.0
3179,3179,0.91,Very Good,I,VS2,63.0,58.0,3340,6.07,6.15,3.85,3340000.0
3180,3180,0.91,Good,G,SI2,63.2,61.0,3340,6.01,6.27,3.88,3340000.0
3181,3181,0.92,Good,F,SI2,64.2,58.0,3340,6.11,6.14,3.93,3340000.0
3182,3182,0.91,Good,G,SI2,63.3,57.0,3340,6.08,6.12,3.86,3340000.0
3183,3183,0.74,Ideal,F,VS1,62.0,54.8,3340,5.81,5.83,3.61,3340000.0
3184,3184,1.02,Good,I,SI2,57.1,62.0,3342,6.66,6.58,3.78,3342000.0
3185,3185,0.73,Ideal,F,VVS1,61.9,56.0,3342,5.83,5.76,3.59,3342000.0
3186,3186,0.71,Ideal,E,VS2,61.1,56.0,3342,5.77,5.79,3.53,3342000.0
3187,3187,0.73,Ideal,G,VS1,62.0,55.0,3342,5.74,5.79,3.58,3342000.0
3188,3188,0.73,Ideal,G,VS1,60.8,58.0,3342,5.81,5.87,3.55,3342000.0
3189,3189,0.9,Very Good,E,SI2,63.4,60.0,3342,6.07,6.02,3.83,3342000.0
3190,3190,0.9,Fair,E,SI2,64.5,57.0,3342,6.13,6.09,3.94,3342000.0
3191,3191,0.78,Premium,F,VS1,60.6,57.0,3342,6.0,5.95,3.62,3342000.0
3192,3192,0.78,Ideal,G,VS2,61.1,56.0,3343,5.89,5.96,3.62,3343000.0
3193,3193,0.77,Premium,F,VS1,62.1,60.0,3343,5.82,5.77,3.6,3343000.0
3194,3194,0.57,Ideal,F,VVS1,61.3,56.0,3343,5.4,5.37,3.3,3343000.0
3195,3195,0.71,Very Good,E,VS2,62.5,58.0,3344,5.69,5.73,3.57,3344000.0
3196,3196,1.0,Premium,F,I1,62.4,59.0,3344,6.34,6.38,3.97,3344000.0
3197,3197,0.91,Good,G,SI1,64.3,60.0,3344,6.04,6.12,3.91,3344000.0
3198,3198,0.72,Ideal,G,VS2,61.7,55.0,3344,5.72,5.79,3.55,3344000.0
3199,3199,0.92,Very Good,I,SI1,63.7,58.0,3345,6.12,6.18,3.92,3345000.0
3200,3200,0.7,Ideal,E,VS1,62.3,54.0,3345,5.67,5.71,3.54,3345000.0
3201,3201,0.78,Ideal,E,SI1,61.6,56.0,3345,5.94,6.0,3.68,3345000.0
3202,3202,0.77,Ideal,D,SI1,62.5,56.0,3345,5.86,5.91,3.68,3345000.0
3203,3203,0.97,Premium,H,SI2,58.8,58.0,3346,6.44,6.41,3.78,3346000.0
3204,3204,0.53,Ideal,D,VVS2,61.6,56.0,3346,5.21,5.24,3.22,3346000.0
3205,3205,0.73,Ideal,D,VS2,61.5,57.0,3346,5.81,5.83,3.58,3346000.0
3206,3206,0.71,Ideal,E,VS1,62.3,56.0,3346,5.69,5.74,3.56,3346000.0
3207,3207,0.91,Premium,F,SI2,63.0,59.0,3346,6.17,6.12,3.87,3346000.0
3208,3208,0.91,Premium,F,SI2,62.9,57.0,3346,6.16,6.11,3.86,3346000.0
3209,3209,0.71,Premium,F,VVS1,58.1,58.0,3347,5.92,5.88,3.43,3347000.0
3210,3210,0.83,Premium,D,SI1,62.2,60.0,3347,6.01,5.98,3.73,3347000.0
3211,3211,0.7,Premium,F,VVS1,61.8,60.0,3348,5.67,5.63,3.49,3348000.0
3212,3212,0.7,Ideal,F,VVS1,62.2,55.0,3348,5.69,5.66,3.53,3348000.0
3213,3213,0.9,Good,H,SI2,61.3,61.0,3348,6.11,6.16,3.76,3348000.0
3214,3214,1.0,Fair,I,SI2,65.8,58.0,3348,6.23,6.27,4.11,3348000.0
3215,3215,1.01,Premium,G,I1,59.4,61.0,3348,6.51,6.45,3.85,3348000.0
3216,3216,1.01,Good,I,SI2,64.1,58.0,3349,6.26,6.31,4.03,3349000.0
3217,3217,0.91,Good,D,SI2,64.1,62.0,3349,6.06,6.01,3.87,3349000.0
3218,3218,0.71,Premium,H,IF,62.9,60.0,3349,5.74,5.67,3.59,3349000.0
3219,3219,0.77,Very Good,F,VS1,62.8,58.0,3350,5.79,5.86,3.66,3350000.0
3220,3220,0.9,Very Good,G,SI2,63.5,57.0,3350,6.09,6.13,3.88,3350000.0
3221,3221,0.9,Good,G,SI2,58.5,61.0,3350,6.28,6.33,3.69,3350000.0
3222,3222,0.77,Very Good,D,VS2,63.0,58.0,3351,5.81,5.85,3.67,3351000.0
3223,3223,0.94,Very Good,G,SI2,62.3,59.0,3351,6.2,6.26,3.88,3351000.0
3224,3224,0.63,Ideal,F,VVS2,61.2,56.0,3351,5.53,5.55,3.39,3351000.0
3225,3225,0.76,Ideal,D,VS2,60.2,56.0,3352,5.92,5.95,3.57,3352000.0
3226,3226,0.72,Ideal,G,VVS2,61.3,56.0,3352,5.76,5.8,3.54,3352000.0
3227,3227,0.72,Ideal,G,VVS2,62.0,55.0,3352,5.72,5.76,3.56,3352000.0
3228,3228,0.72,Ideal,G,VVS2,61.2,57.0,3352,5.76,5.77,3.53,3352000.0
3229,3229,0.53,Ideal,E,VVS1,61.5,54.0,3352,5.25,5.23,3.22,3352000.0
3230,3230,1.05,Premium,H,SI2,62.8,56.0,3352,6.54,6.47,4.08,3352000.0
3231,3231,1.05,Premium,H,SI2,61.7,59.0,3352,6.59,6.53,4.05,3352000.0
3232,3232,0.74,Premium,D,VS2,59.3,60.0,3353,5.89,5.91,3.5,3353000.0
3233,3233,0.73,Very Good,E,VS1,62.1,60.0,3353,5.71,5.79,3.57,3353000.0
3234,3234,0.9,Very Good,G,SI2,63.1,59.0,3353,6.11,6.16,3.87,3353000.0
3235,3235,0.76,Ideal,D,VS1,61.1,54.0,3353,5.86,5.89,3.59,3353000.0
3236,3236,0.9,Good,I,VS2,58.5,66.0,3353,6.23,6.25,3.65,3353000.0
3237,3237,0.9,Good,G,SI2,61.3,60.0,3353,6.13,6.2,3.78,3353000.0
3238,3238,0.94,Fair,H,SI2,66.0,50.1,3353,6.13,6.17,4.06,3353000.0
3239,3239,0.81,Ideal,D,SI1,61.9,57.0,3353,6.01,5.97,3.71,3353000.0
3240,3240,0.71,Very Good,F,VVS2,62.1,60.0,3354,5.69,5.72,3.54,3354000.0
3241,3241,1.07,Good,F,I1,64.3,59.0,3354,6.37,6.42,4.11,3354000.0
3242,3242,0.7,Ideal,G,VVS1,61.9,58.0,3354,5.67,5.74,3.53,3354000.0
3243,3243,0.71,Ideal,E,VS1,62.4,57.0,3354,5.67,5.71,3.55,3354000.0
3244,3244,0.71,Ideal,H,IF,63.0,57.0,3354,5.68,5.72,3.59,3354000.0
3245,3245,0.81,Ideal,I,VS2,61.4,55.0,3355,6.03,6.06,3.71,3355000.0
3246,3246,0.96,Premium,G,SI1,62.0,57.0,3355,6.34,6.31,3.92,3355000.0
3247,3247,1.28,Ideal,H,I1,61.9,56.0,3355,6.95,6.91,4.29,3355000.0
3248,3248,0.8,Premium,E,SI1,61.5,58.0,3356,5.93,5.97,3.66,3356000.0
3249,3249,0.89,Very Good,F,SI2,60.2,60.0,3356,6.18,6.21,3.73,3356000.0
3250,3250,0.77,Premium,F,VS1,62.7,58.0,3357,5.82,5.88,3.67,3357000.0
3251,3251,0.77,Ideal,F,VS1,62.5,57.0,3357,5.88,5.9,3.68,3357000.0
3252,3252,0.8,Ideal,I,IF,62.4,58.0,3357,5.9,5.96,3.7,3357000.0
3253,3253,0.9,Good,H,SI1,63.8,58.0,3357,6.05,6.12,3.88,3357000.0
3254,3254,0.82,Ideal,D,SI2,62.1,57.0,3357,6.04,6.0,3.74,3357000.0
3255,3255,0.91,Good,D,SI1,64.0,59.0,3357,6.13,6.02,3.89,3357000.0
3256,3256,0.74,Premium,E,VS1,62.8,59.0,3357,5.76,5.68,3.59,3357000.0
3257,3257,0.74,Very Good,E,VS1,63.4,55.0,3357,5.78,5.76,3.66,3357000.0
3258,3258,0.9,Very Good,J,VS1,60.4,58.0,3358,6.22,6.27,3.77,3358000.0
3259,3259,0.7,Very Good,E,VS1,60.7,57.0,3358,5.72,5.75,3.48,3358000.0
3260,3260,0.93,Fair,G,SI1,64.4,57.0,3358,6.14,6.09,3.94,3358000.0
3261,3261,0.7,Ideal,F,VS1,60.3,57.0,3359,5.74,5.79,3.47,3359000.0
3262,3262,1.02,Very Good,J,SI2,63.1,58.0,3359,6.38,6.34,4.01,3359000.0
3263,3263,0.93,Ideal,I,SI1,61.9,57.0,3359,6.23,6.21,3.85,3359000.0
3264,3264,0.78,Premium,E,VS1,60.9,57.0,3360,5.94,5.88,3.59,3360000.0
3265,3265,0.7,Ideal,D,VS2,61.4,55.0,3360,5.71,5.75,3.52,3360000.0
3266,3266,0.71,Ideal,E,SI1,61.9,55.0,3360,5.74,5.77,3.56,3360000.0
3267,3267,0.71,Ideal,E,SI1,60.8,57.0,3360,5.8,5.84,3.54,3360000.0
3268,3268,1.01,Premium,I,SI2,61.5,62.0,3360,6.41,6.37,3.93,3360000.0
3269,3269,1.0,Premium,H,SI2,59.4,60.0,3360,6.55,6.49,3.87,3360000.0
3270,3270,1.0,Good,I,SI1,64.3,57.0,3360,6.29,6.25,4.03,3360000.0
3271,3271,1.0,Very Good,I,SI2,58.3,63.0,3360,6.53,6.5,3.8,3360000.0
3272,3272,1.0,Ideal,E,I1,63.0,57.0,3360,6.35,6.32,3.99,3360000.0
3273,3273,1.0,Premium,H,SI2,59.8,61.0,3360,6.24,6.17,3.71,3360000.0
3274,3274,1.0,Premium,I,SI1,62.2,62.0,3360,6.39,6.33,3.96,3360000.0
3275,3275,0.51,Premium,F,SI1,62.7,62.0,3360,5.09,4.96,3.15,3360000.0
3276,3276,1.0,Very Good,I,SI1,59.3,63.0,3360,6.52,6.47,3.85,3360000.0
3277,3277,0.7,Ideal,D,VS1,62.5,57.0,3361,5.65,5.68,3.54,3361000.0
3278,3278,0.82,Ideal,F,SI1,62.1,56.0,3361,6.04,6.0,3.74,3361000.0
3279,3279,0.78,Ideal,F,SI1,61.3,56.0,3362,5.92,6.0,3.64,3362000.0
3280,3280,0.8,Ideal,E,SI1,61.5,58.0,3362,5.96,6.0,3.68,3362000.0
3281,3281,0.91,Premium,G,SI2,61.3,60.0,3363,6.2,6.17,3.79,3363000.0
3282,3282,0.76,Ideal,H,VVS1,62.1,56.0,3363,5.81,5.89,3.63,3363000.0
3283,3283,0.63,Ideal,G,IF,61.9,56.0,3363,5.5,5.52,3.41,3363000.0
3284,3284,0.82,Good,F,VS2,60.9,62.2,3363,5.97,6.04,3.66,3363000.0
3285,3285,0.91,Ideal,H,SI2,60.3,57.0,3363,6.31,6.27,3.79,3363000.0
3286,3286,0.91,Premium,H,SI2,62.7,58.0,3363,6.17,6.14,3.86,3363000.0
3287,3287,0.91,Good,F,SI1,64.0,57.0,3363,6.17,6.08,3.92,3363000.0
3288,3288,0.91,Premium,H,SI2,62.9,59.0,3363,6.15,6.12,3.86,3363000.0
3289,3289,0.82,Ideal,H,VS1,61.5,56.0,3364,6.0,6.04,3.7,3364000.0
3290,3290,0.7,Premium,D,VS1,62.5,59.0,3365,5.69,5.64,3.54,3365000.0
3291,3291,0.75,Very Good,E,VS2,62.3,56.0,3365,5.79,5.84,3.62,3365000.0
3292,3292,0.95,Very Good,J,VS1,62.4,57.0,3365,6.25,6.29,3.91,3365000.0
3293,3293,0.83,Very Good,E,SI1,63.5,58.0,3365,5.93,5.98,3.78,3365000.0
3294,3294,0.8,Good,E,VS2,63.3,59.0,3365,5.82,5.87,3.7,3365000.0
3295,3295,0.74,Premium,D,VS1,62.7,56.0,3365,5.8,5.77,3.63,3365000.0
3296,3296,0.71,Very Good,D,VS2,61.9,59.0,3366,5.68,5.72,3.53,3366000.0
3297,3297,1.13,Ideal,F,I1,61.2,56.0,3366,6.76,6.71,4.12,3366000.0
3298,3298,0.76,Very Good,H,IF,62.6,57.0,3367,5.8,5.83,3.64,3367000.0
3299,3299,0.9,Very Good,F,SI2,62.4,57.0,3368,6.11,6.16,3.83,3368000.0
3300,3300,0.9,Very Good,F,SI2,63.0,56.0,3368,6.09,6.16,3.86,3368000.0
3301,3301,0.9,Very Good,F,SI2,62.6,56.0,3368,6.13,6.17,3.85,3368000.0
3302,3302,0.8,Premium,F,VS2,62.0,61.0,3369,5.99,5.91,3.69,3369000.0
3303,3303,0.69,Good,D,VVS2,61.5,61.0,3369,5.61,5.65,3.46,3369000.0
3304,3304,0.8,Very Good,F,VS2,63.2,55.0,3369,5.9,5.88,3.72,3369000.0
3305,3305,0.8,Ideal,F,VS2,62.7,54.0,3369,5.95,5.91,3.72,3369000.0
3306,3306,0.73,Premium,E,VS1,61.2,58.0,3370,5.77,5.83,3.55,3370000.0
3307,3307,0.73,Ideal,E,VS1,62.3,56.0,3370,5.75,5.8,3.6,3370000.0
3308,3308,0.73,Very Good,E,VS1,60.9,61.0,3370,5.79,5.81,3.53,3370000.0
3309,3309,0.84,Good,G,VS2,63.6,59.0,3370,5.89,5.94,3.76,3370000.0
3310,3310,0.7,Ideal,E,VS2,61.1,56.0,3370,5.76,5.81,3.53,3370000.0
3311,3311,0.9,Very Good,D,SI2,58.1,60.0,3371,6.24,6.26,3.63,3371000.0
3312,3312,0.9,Very Good,D,SI2,61.0,61.0,3371,6.15,6.17,3.76,3371000.0
3313,3313,0.71,Ideal,H,VVS2,61.7,57.0,3371,5.68,5.73,3.53,3371000.0
3314,3314,0.71,Ideal,H,VVS2,61.9,56.0,3371,5.72,5.76,3.55,3371000.0
3315,3315,0.9,Premium,H,SI2,58.3,60.0,3371,6.34,6.31,3.69,3371000.0
3316,3316,0.86,Premium,F,SI1,62.6,58.0,3372,6.01,6.06,3.78,3372000.0
3317,3317,0.87,Ideal,H,VS2,62.3,57.0,3372,6.08,6.12,3.8,3372000.0
3318,3318,0.76,Ideal,G,VS1,61.6,56.0,3372,5.82,5.87,3.6,3372000.0
3319,3319,0.71,Ideal,D,VS2,62.4,56.0,3372,5.74,5.7,3.57,3372000.0
3320,3320,0.82,Very Good,E,SI1,62.0,60.0,3373,5.96,6.0,3.71,3373000.0
3321,3321,0.52,Ideal,D,VVS1,62.1,54.0,3373,5.15,5.18,3.21,3373000.0
3322,3322,0.81,Ideal,E,SI1,61.5,56.0,3373,6.01,6.03,3.7,3373000.0
3323,3323,0.72,Very Good,E,VVS2,59.3,60.0,3374,5.87,5.83,3.47,3374000.0
3324,3324,0.74,Ideal,E,VS2,61.7,56.0,3374,5.81,5.86,3.6,3374000.0
3325,3325,0.7,Very Good,D,VS1,62.8,58.0,3375,5.65,5.68,3.56,3375000.0
3326,3326,0.72,Very Good,D,VS1,64.1,57.0,3375,5.68,5.71,3.65,3375000.0
3327,3327,0.9,Fair,H,VS2,65.6,55.0,3375,6.01,5.97,3.93,3375000.0
3328,3328,1.23,Premium,F,I1,60.8,59.0,3375,6.96,6.91,4.22,3375000.0
3329,3329,0.71,Very Good,E,VVS2,61.7,60.0,3376,5.7,5.74,3.53,3376000.0
3330,3330,0.93,Good,F,SI2,61.3,62.0,3376,6.17,6.26,3.81,3376000.0
3331,3331,0.91,Premium,I,VS2,62.4,61.0,3376,6.18,6.16,3.85,3376000.0
3332,3332,0.7,Ideal,E,VS2,61.0,56.0,3376,5.76,5.79,3.52,3376000.0
3333,3333,0.71,Ideal,E,SI1,61.7,55.0,3376,5.73,5.77,3.55,3376000.0
3334,3334,0.91,Premium,G,SI2,60.4,61.0,3376,6.28,6.21,3.77,3376000.0
3335,3335,1.01,Ideal,F,I1,62.2,54.0,3377,6.42,6.44,4.0,3377000.0
3336,3336,0.79,Ideal,E,VS2,59.3,57.0,3377,6.02,6.06,3.58,3377000.0
3337,3337,0.92,Premium,G,SI2,62.3,59.0,3377,6.15,6.2,3.85,3377000.0
3338,3338,0.9,Premium,G,SI2,58.3,60.0,3377,6.39,6.33,3.71,3377000.0
3339,3339,0.7,Premium,E,VVS2,60.6,60.0,3377,5.74,5.72,3.47,3377000.0
3340,3340,0.9,Premium,H,SI1,62.0,55.0,3377,6.21,6.17,3.84,3377000.0
3341,3341,0.9,Premium,I,SI1,63.0,60.0,3377,6.08,5.99,3.8,3377000.0
3342,3342,0.5,Good,D,IF,63.2,59.0,3378,4.99,5.04,3.17,3378000.0
3343,3343,0.5,Very Good,D,IF,62.9,59.0,3378,4.99,5.09,3.17,3378000.0
3344,3344,1.03,Premium,J,SI2,62.0,58.0,3378,6.47,6.52,4.03,3378000.0
3345,3345,0.73,Ideal,H,IF,61.6,55.0,3378,5.8,5.82,3.58,3378000.0
3346,3346,0.62,Ideal,G,IF,60.3,57.0,3378,5.54,5.61,3.35,3378000.0
3347,3347,0.95,Very Good,I,SI1,63.5,58.0,3378,6.19,6.16,3.92,3378000.0
3348,3348,0.91,Very Good,E,SI2,63.4,58.0,3379,6.15,6.09,3.88,3379000.0
3349,3349,0.91,Premium,E,SI2,58.5,60.0,3379,6.34,6.31,3.7,3379000.0
3350,3350,0.91,Premium,E,SI2,60.0,60.0,3379,6.28,6.23,3.75,3379000.0
3351,3351,0.82,Ideal,E,SI1,62.1,54.0,3380,5.98,6.03,3.73,3380000.0
3352,3352,0.7,Good,G,VVS1,58.5,62.0,3380,5.8,5.82,3.4,3380000.0
3353,3353,0.71,Ideal,E,VS1,62.0,57.0,3380,5.72,5.66,3.53,3380000.0
3354,3354,0.71,Premium,E,VVS2,59.0,59.0,3380,5.88,5.82,3.45,3380000.0
3355,3355,0.8,Very Good,G,VS1,63.5,57.0,3381,5.87,5.91,3.74,3381000.0
3356,3356,0.71,Ideal,E,VS2,61.6,56.0,3381,5.71,5.75,3.53,3381000.0
3357,3357,0.92,Good,I,SI1,63.3,58.0,3382,6.14,6.18,3.9,3382000.0
3358,3358,0.91,Very Good,H,SI2,63.4,57.0,3382,6.1,6.18,3.89,3382000.0
3359,3359,0.6,Ideal,D,VVS2,61.9,55.0,3382,5.41,5.45,3.36,3382000.0
3360,3360,0.3,Very Good,I,SI1,61.2,58.0,405,4.28,4.31,2.63,405000.0
3361,3361,0.3,Ideal,G,SI2,60.6,56.0,405,4.35,4.4,2.65,405000.0
3362,3362,0.31,Very Good,I,VS2,59.3,59.0,406,4.38,4.42,2.61,406000.0
3363,3363,0.3,Very Good,I,VS2,62.7,56.0,407,4.27,4.28,2.68,407000.0
3364,3364,0.3,Very Good,I,VS2,60.7,56.0,407,4.32,4.34,2.63,407000.0
3365,3365,0.25,Very Good,G,VS2,61.9,57.0,407,4.05,4.08,2.51,407000.0
3366,3366,0.25,Very Good,G,VS2,63.0,54.0,407,4.04,4.06,2.55,407000.0
3367,3367,0.27,Very Good,E,VS1,63.8,60.0,407,4.03,4.09,2.59,407000.0
3368,3368,0.27,Very Good,E,SI1,61.2,57.0,407,4.2,4.23,2.58,407000.0
3369,3369,0.3,Ideal,I,VS2,62.3,56.0,407,4.28,4.29,2.67,407000.0
3370,3370,0.3,Ideal,I,VS2,62.4,55.0,407,4.32,4.34,2.7,407000.0
3371,3371,0.32,Ideal,G,SI2,61.3,56.0,407,4.44,4.47,2.73,407000.0
3372,3372,0.3,Ideal,H,SI1,62.0,58.0,407,4.25,4.33,2.66,407000.0
3373,3373,0.3,Ideal,H,SI1,62.9,53.0,407,4.28,4.31,2.7,407000.0
3374,3374,0.25,Ideal,G,SI1,62.3,57.0,407,4.03,4.09,2.53,407000.0
3375,3375,0.24,Ideal,F,VS2,61.8,57.0,408,3.97,3.99,2.46,408000.0
3376,3376,0.3,Ideal,H,SI2,60.0,56.0,408,4.41,4.43,2.65,408000.0
3377,3377,0.31,Very Good,G,SI2,62.3,57.0,408,4.33,4.37,2.71,408000.0
3378,3378,0.31,Good,G,SI2,63.2,55.0,408,4.31,4.33,2.73,408000.0
3379,3379,0.31,Premium,I,SI1,61.3,58.0,408,4.34,4.37,2.67,408000.0
3380,3380,0.31,Ideal,I,SI1,62.7,56.0,408,4.3,4.34,2.71,408000.0
3381,3381,0.31,Premium,J,VS1,60.7,60.0,408,4.34,4.39,2.65,408000.0
3382,3382,0.31,Very Good,I,SI1,61.4,61.0,408,4.34,4.39,2.68,408000.0
3383,3383,0.31,Very Good,G,SI2,63.0,57.0,408,4.32,4.35,2.73,408000.0
3384,3384,0.31,Good,I,SI1,63.5,56.0,408,4.28,4.32,2.73,408000.0
3385,3385,0.31,Very Good,G,SI2,61.8,59.0,408,4.3,4.34,2.67,408000.0
3386,3386,0.31,Premium,J,VS1,61.8,59.0,408,4.31,4.33,2.67,408000.0
3387,3387,0.31,Premium,I,SI1,61.5,59.0,408,4.35,4.37,2.68,408000.0
3388,3388,0.31,Very Good,F,SI2,63.0,58.0,408,4.34,4.36,2.74,408000.0
3389,3389,0.31,Very Good,I,SI1,63.0,57.0,408,4.32,4.34,2.73,408000.0
3390,3390,0.34,Very Good,F,SI1,62.8,56.0,566,4.42,4.46,2.79,566000.0
3391,3391,0.27,Very Good,E,VVS2,59.7,61.0,567,4.24,4.27,2.54,567000.0
3392,3392,0.27,Very Good,E,VVS2,59.4,64.0,567,4.16,4.19,2.48,567000.0
3393,3393,0.35,Very Good,H,VS2,60.1,56.0,567,4.61,4.64,2.78,567000.0
3394,3394,0.27,Very Good,F,IF,59.4,61.0,567,4.23,4.26,2.52,567000.0
3395,3395,0.32,Ideal,I,VVS2,62.2,54.5,567,4.38,4.42,2.74,567000.0
3396,3396,0.32,Ideal,I,VVS2,62.0,54.9,567,4.36,4.39,2.71,567000.0
3397,3397,0.3,Ideal,H,VVS2,62.5,54.0,567,4.3,4.3,2.7,567000.0
3398,3398,0.3,Ideal,F,VS2,62.6,54.0,567,4.3,4.33,2.7,567000.0
3399,3399,0.3,Very Good,I,VS1,61.8,63.0,567,4.29,4.26,2.64,567000.0
3400,3400,0.3,Premium,I,VS1,61.6,61.0,567,4.28,4.23,2.62,567000.0
3401,3401,0.28,Premium,F,VS2,59.6,61.0,567,4.28,4.25,2.54,567000.0
3402,3402,0.27,Premium,D,VS2,59.6,61.0,567,4.26,4.23,2.53,567000.0
3403,3403,0.4,Good,J,VS1,64.0,56.0,567,4.66,4.69,2.99,567000.0
3404,3404,0.31,Good,D,VS2,63.6,56.0,567,4.26,4.32,2.73,567000.0
3405,3405,0.33,Good,D,SI1,63.1,55.0,567,4.38,4.4,2.77,567000.0
3406,3406,0.33,Good,D,SI1,63.1,55.0,567,4.42,4.46,2.8,567000.0
3407,3407,0.33,Ideal,D,SI1,62.0,56.0,567,4.44,4.47,2.76,567000.0
3408,3408,0.3,Ideal,F,VS2,60.3,57.0,568,4.34,4.39,2.63,568000.0
3409,3409,0.3,Ideal,F,VS2,62.1,57.0,568,4.27,4.3,2.66,568000.0
3410,3410,0.38,Ideal,F,SI2,61.3,55.0,568,4.67,4.69,2.87,568000.0
3411,3411,0.38,Ideal,F,SI2,62.0,55.0,568,4.67,4.69,2.9,568000.0
3412,3412,0.38,Ideal,F,SI2,60.9,56.0,568,4.69,4.74,2.87,568000.0
3413,3413,0.39,Ideal,J,SI1,61.0,56.0,568,4.71,4.73,2.88,568000.0
3414,3414,0.31,Ideal,F,SI1,61.2,55.0,568,4.37,4.4,2.68,568000.0
3415,3415,0.36,Premium,I,VS1,62.0,59.0,568,4.53,4.6,2.83,568000.0
3416,3416,0.3,Very Good,D,VS2,61.0,57.0,568,4.32,4.34,2.64,568000.0
3417,3417,0.36,Good,H,VS2,63.7,55.0,568,4.49,4.52,2.87,568000.0
3418,3418,0.36,Very Good,H,VS2,61.0,60.0,568,4.55,4.6,2.79,568000.0
3419,3419,0.36,Premium,H,VS2,60.9,59.0,568,4.58,4.62,2.8,568000.0
3420,3420,0.9,Fair,D,SI1,66.4,59.0,3382,5.97,5.92,3.95,3382000.0
3421,3421,0.9,Very Good,I,VS2,63.2,54.0,3382,6.1,6.08,3.85,3382000.0
3422,3422,1.02,Ideal,G,I1,61.5,56.0,3382,6.49,6.46,3.98,3382000.0
3423,3423,0.7,Ideal,G,VS1,60.5,56.0,3384,5.77,5.79,3.5,3384000.0
3424,3424,0.7,Ideal,G,VS1,61.9,55.0,3384,5.67,5.71,3.52,3384000.0
3425,3425,0.7,Ideal,G,VS1,60.6,57.0,3384,5.73,5.79,3.5,3384000.0
3426,3426,0.79,Ideal,E,SI1,62.0,57.0,3384,5.92,5.96,3.68,3384000.0
3427,3427,0.95,Fair,D,SI2,64.4,60.0,3384,6.06,6.02,3.89,3384000.0
3428,3428,0.71,Premium,H,IF,60.2,61.0,3384,5.8,5.76,3.48,3384000.0
3429,3429,0.76,Ideal,D,VS2,61.2,57.0,3384,5.91,5.89,3.61,3384000.0
3430,3430,0.78,Very Good,E,SI1,59.8,57.0,3385,5.98,6.02,3.59,3385000.0
3431,3431,0.9,Premium,I,VS2,59.1,59.0,3385,6.28,6.24,3.7,3385000.0
3432,3432,0.9,Premium,G,SI2,62.8,61.0,3385,6.14,6.09,3.84,3385000.0
3433,3433,0.72,Ideal,E,VS2,61.5,56.0,3385,5.71,5.77,3.53,3385000.0
3434,3434,0.91,Very Good,G,SI2,64.0,61.0,3387,6.05,6.08,3.88,3387000.0
3435,3435,0.91,Very Good,G,SI2,62.0,58.0,3387,6.13,6.2,3.82,3387000.0
3436,3436,0.9,Premium,H,SI1,62.6,58.0,3387,6.12,6.08,3.82,3387000.0
3437,3437,0.9,Premium,H,SI1,61.0,59.0,3387,6.16,6.11,3.74,3387000.0
3438,3438,0.9,Premium,H,SI1,62.1,61.0,3387,6.11,6.07,3.78,3387000.0
3439,3439,0.9,Very Good,H,SI1,62.3,63.0,3387,6.13,6.06,3.8,3387000.0
3440,3440,0.9,Premium,H,SI1,62.8,62.0,3387,6.09,6.05,3.81,3387000.0
3441,3441,0.9,Fair,H,SI1,65.4,56.0,3387,6.11,6.04,3.97,3387000.0
3442,3442,0.9,Fair,I,VS1,65.2,60.0,3387,6.0,5.96,3.9,3387000.0
3443,3443,0.77,Ideal,F,VS1,62.1,57.0,3387,5.88,5.84,3.64,3387000.0
3444,3444,0.9,Very Good,H,SI1,63.4,58.0,3387,6.16,6.11,3.89,3387000.0
3445,3445,0.9,Premium,H,SI1,61.4,60.0,3387,6.13,6.08,3.75,3387000.0
3446,3446,1.0,Fair,F,SI1,68.7,55.0,3387,6.06,5.88,4.11,3387000.0
3447,3447,1.01,Ideal,E,I1,62.0,57.0,3388,6.37,6.41,3.96,3388000.0
